record_id,annotator_a,annotator_b,skill_name_a,skill_name_b,label_a,label_b,category_a,category_b,error_type,source_text_a,source_text_b
12,llm,human_b,Perl,Perl,preferred_skill,preferred_skill,Programming Language,Embedded & Firmware,category_disagreement,scripting tools (Python & Perl),
12,llm,human_b,ECU Test,ECU Test,preferred_skill,preferred_skill,Embedded & Firmware,Testing & QA,category_disagreement,(Python & Perl) ECU Test & LabCar,
12,llm,human_b,LabCar,LabCar,preferred_skill,preferred_skill,Embedded & Firmware,Tool & Platform,category_disagreement,(Python & Perl) ECU Test & LabCar,
12,llm,human_b,INCA,INCA,preferred_skill,preferred_skill,Embedded & Firmware,Tool & Platform,category_disagreement,"Closed loop LabCar, INCA or similar tools",
12,llm,human_b,PC-lint,PC-lint,preferred_skill,preferred_skill,Embedded & Firmware,Tool & Platform,category_disagreement,"guidelines (PC-lint, LDRA & PRQA)",
12,llm,human_b,LDRA,LDRA,preferred_skill,preferred_skill,Embedded & Firmware,Tool & Platform,category_disagreement,"guidelines (PC-lint, LDRA & PRQA)",
12,llm,human_b,PRQA,PRQA,preferred_skill,required_skill,Embedded & Firmware,Tool & Platform,both_disagreement,"guidelines (PC-lint, LDRA & PRQA)",
12,llm,human_b,V-model,V-model,preferred_skill,preferred_skill,Other,Engineering Concepts & Methodologies,category_disagreement,Knowledge & experience in V-model and development process,
12,llm,human_b,SDLC,SDLC,preferred_skill,preferred_skill,Other,Engineering Concepts & Methodologies,category_disagreement,SDLC and Software Development Models (Water Fall/ Agile),
13,llm,human_b,kiến trúc Frontend hiện đại,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,"kiến trúc Frontend hiện đại (SPA, SSR, edge rendering)",
13,llm,human_b,Tư duy sáng tạo,,required_skill,,Soft Skill,,llm_hallucination,"Tư duy sáng tạo,tỉ mỉ, sẵn sàng học hỏi",
13,llm,human_b,,GitHub Actions,,preferred_skill,,Infrastructure & DevOps,llm_omission,,
13,llm,human_b,Web development,Web development,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,Từ 5 năm kinh nghiệm Web development,
13,llm,human_b,Frontend,Frontend,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,ít nhất 3 năm chuyên sâu Frontend (React/Next.js),
13,llm,human_b,React,React,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,Kinh nghiệm làm việc chuyên sâu với React/Next.js,
13,llm,human_b,Next.js,Next.js,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,Kinh nghiệm làm việc chuyên sâu với React/Next.js,
13,llm,human_b,AI interfaces,AI interfaces,preferred_skill,preferred_skill,AI/ML/Data,Engineering Concepts & Methodologies,category_disagreement,Ưu tiên kinh nghiệm xây dựng AI interfaces,
13,llm,human_b,real-time applications,real-time applications,preferred_skill,preferred_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,Ưu tiên kinh nghiệm xây dựng AI interfaces hoặc real-time applications,
13,llm,human_b,Node.js,Node.js,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,"Thành thạo Node.js, Cloudflare Workers, REST/WebSocket/SSE",
13,llm,human_b,Git,Git,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,"Sử dụng Git, GitHub Actions, Playwright/Cypress (lợi thế)",
13,llm,human_b,GitHub Actions,GitHub,required_skill,preferred_skill,Infrastructure & DevOps,Tool & Platform,both_disagreement,"Sử dụng Git, GitHub Actions, Playwright/Cypress (lợi thế)",
14,llm,human_b,fullstack,fullstack,required_skill,required_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,Yêu cầu từ 1 năm kinh nghiệm ở vị trí fullstack,
14,llm,human_b,.Net core,.Net core,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,"Kinh nghiệm .Net core, entity framework, postgres SQL, ReactJS",
14,llm,human_b,entity framework,entity framework,required_skill,required_skill,Framework / Library,Engineering Concepts & Methodologies,category_disagreement,"Kinh nghiệm .Net core, entity framework, postgres SQL, ReactJS",
14,llm,human_b,ReactJS,ReactJS,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,"Kinh nghiệm .Net core, entity framework, postgres SQL, ReactJS",
15,llm,human_b,trình bày ý tưởng,,required_skill,,Soft Skill,,llm_hallucination,"Có khả năng trình bày ý tưởng, viết tài liệu và giao tiếp",
15,llm,human_b,quan sát thị trường,quan sát thị trường,required_skill,required_skill,Soft Skill,Domain Knowledge,category_disagreement,Có khả năng quan sát thị trường,
16,llm,human_b,tư duy hệ thống,,required_skill,,Soft Skill,,llm_hallucination,tư duy hệ thống tốt,
16,llm,human_b,tư duy giải quyết vấn đề,,required_skill,,Soft Skill,,llm_hallucination,tư duy giải quyết vấn đề mạnh,
16,llm,human_b,lead,,required_skill,,Soft Skill,,llm_hallucination,Có kinh nghiệm lead,
16,llm,human_b,,CPU,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
16,llm,human_b,,GPU,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
16,llm,human_b,,Addressables,,required_skill,,Tool & Platform,llm_omission,,
16,llm,human_b,,backend,,required_skill,,Domain Knowledge,llm_omission,,
16,llm,human_b,data-driven programming,data-driven programming,required_skill,required_skill,Engineering Concepts & Methodologies,Data Engineering & Analytics,category_disagreement,"Kiến thức vững về: - ...async, data-driven programming.",
16,llm,human_b,Addressables asset management,asset management,required_skill,required_skill,Framework / Library,Engineering Concepts & Methodologies,category_disagreement,Kiến thức vững về: - Addressables asset management,
16,llm,human_b,build pipeline,build pipeline,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,Kiến thức vững về: - ...build pipeline.,
16,llm,human_b,UI Toolkit,UI Toolkit,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,"Kiến thức vững về: - Game systems, UI Toolkit/UGUI.",
16,llm,human_b,UGUI,UGUI,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,"Kiến thức vững về: - Game systems, UI Toolkit/UGUI.",
16,llm,human_b,backend,backend,required_skill,required_skill,Engineering Concepts & Methodologies,Programming Language,category_disagreement,Kinh nghiệm backend,
16,llm,human_b,Node.js,Node.js,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,"Kinh nghiệm backend (Node.js/TS, Go, .NET...)",
16,llm,human_b,.NET,.NET,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,"Kinh nghiệm backend (...Go, .NET, hoặc Firebase/PlayFab)",
16,llm,human_b,Firebase,Firebase,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,"Kinh nghiệm backend (... .NET, hoặc Firebase/PlayFab)",
17,llm,human_b,IT Support,IT Support,required_skill,required_skill,IT Support & Hardware,Domain Knowledge,category_disagreement,2 năm kinh nghiệm IT Support/Helpdesk,
17,llm,human_b,Helpdesk,Helpdesk,required_skill,required_skill,IT Support & Hardware,Domain Knowledge,category_disagreement,2 năm kinh nghiệm IT Support/Helpdesk,
17,llm,human_b,Network,Network,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,Network cơ bản & troubleshooting,
17,llm,human_b,troubleshooting,troubleshooting,required_skill,required_skill,IT Support & Hardware,Engineering Concepts & Methodologies,category_disagreement,Network cơ bản & troubleshooting,
17,llm,human_b,Tiếng anh giao tiếp,Tiếng anh,preferred_skill,required_skill,Soft Skill,Soft Skill,label_disagreement,"Tiếng anh giao tiếp (ưu tiên nghe, nói tốt)",
18,llm,human_b,,phần mềm quản lý y dược,,preferred_skill,,Domain Knowledge,llm_omission,,
18,llm,human_b,,xử lý sự cố,,required_skill,,Soft Skill,llm_omission,,
18,llm,human_b,,làm việc độc lập,,required_skill,,Soft Skill,llm_omission,,
19,llm,human_b,collaborative development workflows,,required_skill,,Engineering Concepts & Methodologies,,llm_hallucination,collaborative development workflows,
19,llm,human_b,work in cross-functional teams,,required_skill,,Soft Skill,,llm_hallucination,ability to work in cross-functional teams,
19,llm,human_b,,Flutter framework internals,,required_skill,,Engineering Concepts & Methodologies,llm_omission,,
19,llm,human_b,mobile development,mobile development,required_skill,required_skill,Other,Domain Knowledge,category_disagreement,3+ years of professional mobile development experience,
19,llm,human_b,Flutter,Flutter,required_skill,required_skill,Framework / Library,Programming Language,category_disagreement,at least 2 years focused on Flutter,
19,llm,human_b,Bloc,Bloc,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,"state management solutions (Bloc, Riverpod, Provider, or similar)",
19,llm,human_b,Riverpod,Riverpod,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,"state management solutions (Bloc, Riverpod, Provider, or similar)",
19,llm,human_b,Provider,Provider,required_skill,required_skill,Framework / Library,Tool & Platform,category_disagreement,"state management solutions (Bloc, Riverpod, Provider, or similar)",
19,llm,human_b,asynchronous programming,asynchronous programming,required_skill,required_skill,Engineering Concepts & Methodologies,Programming Language,category_disagreement,asynchronous programming,
19,llm,human_b,video streaming,video streaming,preferred_skill,preferred_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,video streaming technologies,
19,llm,human_b,Google Analytics,Google Analytics,preferred_skill,required_skill,Tool & Platform,Tool & Platform,label_disagreement,"tools (CleverTap, Firebase, Google Analytics, Sentry)",
19,llm,human_b,Sentry,Sentry,preferred_skill,required_skill,Tool & Platform,Tool & Platform,label_disagreement,"tools (CleverTap, Firebase, Google Analytics, Sentry)",
19,llm,human_b,mobile attribution,mobile attribution,preferred_skill,preferred_skill,Engineering Concepts & Methodologies,Domain Knowledge,category_disagreement,deep linking and mobile attribution,
2,llm,human_b,phân tích và giải quyết vấn đề,,required_skill,,Soft Skill,,llm_hallucination,Có khả năng phân tích và giải quyết vấn đề kỹ thuật tốt,
2,llm,human_b,CI/CD pipeline,,preferred_skill,,Infrastructure & DevOps,,llm_hallucination,Có kinh nghiệm làm việc với Docker và CI/CD pipeline.,
2,llm,human_b,kiến trúc microservices,,preferred_skill,,Engineering Concepts & Methodologies,,llm_hallucination,Hiểu về Kubernetes và kiến trúc microservices / distributed systems,
2,llm,human_b,hệ thống sửa chữa / bảo hành thiết bị,,preferred_skill,,Domain Knowledge,,llm_hallucination,hệ thống sửa chữa / bảo hành thiết bị.,
2,llm,human_b,,khả năng phân tích,,required_skill,,Soft Skill,llm_omission,,
2,llm,human_b,,CI,,preferred_skill,,Infrastructure & DevOps,llm_omission,,
2,llm,human_b,,microservices,,preferred_skill,,Engineering Concepts & Methodologies,llm_omission,,
2,llm,human_b,schema design,schema design,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"schema design, indexing, query optimization, transaction handling",
2,llm,human_b,query optimization,query optimization,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"schema design, indexing, query optimization, transaction handling",
2,llm,human_b,transaction handling,transaction handling,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"schema design, indexing, query optimization, transaction handling",
2,llm,human_b,pub/sub,pub/sub,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Có kinh nghiệm làm việc với Redis (caching, pub/sub, distributed lock)",
2,llm,human_b,distributed lock,distributed lock,required_skill,required_skill,Engineering Concepts & Methodologies,Database,category_disagreement,"Có kinh nghiệm làm việc với Redis (caching, pub/sub, distributed lock)",
2,llm,human_b,POS systems,POS,preferred_skill,required_skill,Domain Knowledge,Domain Knowledge,label_disagreement,Có kinh nghiệm với ERP / Retail / POS systems,
2,llm,human_b,xử lý hệ thống có lượng dữ liệu lớn,xử lý hệ thống có lượng dữ liệu lớn,preferred_skill,preferred_skill,Engineering Concepts & Methodologies,Data Engineering & Analytics,category_disagreement,Có kinh nghiệm xử lý hệ thống có lượng dữ liệu lớn.,
2,llm,human_b,giao tiếp,giao tiếp,required_skill,preferred_skill,Soft Skill,Soft Skill,label_disagreement,"Kỹ năng giao tiếp tốt, có khả năng trình bày ý tưởng kỹ thuật rõ ràng",
2,llm,human_b,teamwork,teamwork,required_skill,preferred_skill,Soft Skill,Soft Skill,label_disagreement,"Tinh thần teamwork, hợp tác hiệu quả trong môi trường cross-functional",
2,llm,human_b,problem-solving,problem-solving,required_skill,preferred_skill,Soft Skill,Soft Skill,label_disagreement,"Tư duy problem-solving, chủ động tìm giải pháp và đề xuất cải tiến",
20,llm,human_b,Security,Security,preferred_skill,preferred_skill,Other,Domain Knowledge,category_disagreement,"Ưu tiên... sở hữu chứng chỉ... như CCNP, Security....",
21,llm,human_b,,GPU,,preferred_skill,,Engineering Concepts & Methodologies,llm_omission,,
21,llm,human_b,,AI,,preferred_skill,,Domain Knowledge,llm_omission,,
21,llm,human_b,,HPC,,preferred_skill,,Domain Knowledge,llm_omission,,
21,llm,human_b,System Admin,System Admin,required_skill,required_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,Quản trị Hệ thống (System Admin),
21,llm,human_b,Network Engineer,Network Engineer,required_skill,required_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,Kỹ sư Mạng (Network Engineer),
21,llm,human_b,Hỗ trợ Kỹ thuật,Hỗ trợ Kỹ thuật (Level 2/3),required_skill,required_skill,IT Support & Hardware,Domain Knowledge,category_disagreement,Hỗ trợ Kỹ thuật (Level 2/3),
21,llm,human_b,Triển khai Hệ thống,Triển khai Hệ thống,required_skill,required_skill,Infrastructure & DevOps,Domain Knowledge,category_disagreement,Triển khai Hệ thống,
21,llm,human_b,hạ tầng máy chủ,hạ tầng máy chủ,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,Kinh nghiệm trực tiếp làm việc với các giải pháp hạ tầng máy chủ,
